record_id,split_group,analysis_split,model_use,include_in_training,allow_train,allow_validation,allow_tuning,allow_hyperparameter_search,allow_internal_test_eval,allow_balanced_holdout_eval,allow_external_eval,freeze_status,leakage_policy,source_group_id,duplicate_policy,solid_surface_energy_source_type,quality_grade,solid_family,solid_name,liquid_name,contact_angle_deg,reference_doi,source_type,record_sha256
CA0080,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PTFE,diiodomethane,79.59,10.1038/s41598-025-19841-7,literature,5ac1f52836fd35abcaefe698e9c5ea8668ca0bb431406cfce39a5f4ca089417c
CA0081,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PTFE,water,60.42,10.1038/s41598-025-19841-7,literature,a689e13d056f208e9811d9e98b872be3cb9b02aa1399e7dd611fd46aa4b772e4
CA0082,internal_pool,internal_val,fixed_internal_validation_tuning,no,no,yes,yes,yes,no,no,no,frozen_v3.4,fixed_internal_validation_and_tuning_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PTFE,diiodomethane,60.25,10.1038/s41598-025-19841-7,literature,6d1b7987698b1aa9f20e3328039cda74aeffa79df0e49d2e89d9a4ddfd557018
CA0083,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PTFE,water,76.51,10.1038/s41598-025-19841-7,literature,165fdea88512ef3e8905c7d05920f71e96512ff388eb0753bd473a061bd07f0c
CA0084,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PTFE,diiodomethane,58.3,10.1038/s41598-025-19841-7,literature,8cddb7323530380048b62a9e00e1bcfdf93f51e9584109b581bf63dea479a75a
CA0085,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PE,water,103.37,10.1038/s41598-025-19841-7,literature,747d7686c373ac564a7afdf58e2e0d9f684f536f75684fcdbffa4b0ddc0a9c48
CA0086,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PE,diiodomethane,80.65,10.1038/s41598-025-19841-7,literature,904e142850733217441e954a7db70c812aac5d1e2bb870b7695317f63c55a2a1
CA0087,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PE,water,94.3,10.1038/s41598-025-19841-7,literature,4d36df348c50527780b9eca393e1677bdc59e755a413245b8cffedf3366cf5c7
CA0088,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PE,diiodomethane,76.04,10.1038/s41598-025-19841-7,literature,8b3a5284308c9c640f22de7fdf6bdbb8e8b34db53695b76e21f12fc7742b4f3d
CA0089,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PE,water,52.45,10.1038/s41598-025-19841-7,literature,fb42cca82ffdf2c3f4f71bca5f80258eb083fda94b41a82ebceff8b8e32c6657
CA0090,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PE,diiodomethane,66.51,10.1038/s41598-025-19841-7,literature,6658e4be95feeb8d64228c6b1894fab35cffc0d44484e91dd17ec92a15f15602
CA0091,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PE,water,40.92,10.1038/s41598-025-19841-7,literature,ddc2e7c75ee59e7bb6260b83fd04ae8a484654fdcc68123b23a12e3452ea4247
CA0092,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC010,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PE,diiodomethane,40.8,10.1038/s41598-025-19841-7,literature,efaa2c087b2a18d109b80415b06c971f9c04bd9435f42dee42aa60aafd09e4d4
CA0093,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PEEK,water,83.5,10.1038/s41598-024-61327-5,literature,d732d1f0236f3a2361e813aba19855e1235c9b8ad0750835399a4b966c68f3e7
CA0094,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PEEK,diiodomethane,77.7,10.1038/s41598-024-61327-5,literature,efaec222f903b586cf392560f6d1d7fbbe3e38831c5ab8cba05f9b2efa9d2949
CA0095,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PEEK,water,11.4,10.1038/s41598-024-61327-5,literature,ccd4ebc6cd66593c5acec1a36d1800705de1b95bd025b53213d577570571942b
CA0096,internal_pool,internal_val,fixed_internal_validation_tuning,no,no,yes,yes,yes,no,no,no,frozen_v3.4,fixed_internal_validation_and_tuning_only,SRC009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PEEK,diiodomethane,30.2,10.1038/s41598-024-61327-5,literature,93e69dc68094095eed0ab2d5f4cdf11193cfcac97eb70f4b858a14520c814a0c
CA0097,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PEEK,water,101.3,10.1038/s41598-024-61327-5,literature,7434da4c82ada781a6ebc6a940759c83f6d326d9f29867270e679f6fac096271
CA0098,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PEEK,diiodomethane,83.8,10.1038/s41598-024-61327-5,literature,853efb2f3b9f347a1fc305fe0a1b39a1f7ad37dfa09f04051abf017484f614d9
CA0099,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PEEK,water,65.4,10.1038/s41598-024-61327-5,literature,8c162d7a27f6cec29245c9bdad0a94578361755ee084f592fd0069b1ee19f482
CA0100,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PEEK,diiodomethane,61.3,10.1038/s41598-024-61327-5,literature,371153816c2ba083553fe5610a0ad96d36e6b8a53beabc14a4d9f3c7b6401476
CA0101,internal_pool,internal_val,fixed_internal_validation_tuning,no,no,yes,yes,yes,no,no,no,frozen_v3.4,fixed_internal_validation_and_tuning_only,SRC007,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PP,water,98.7,10.1038/s41598-019-42495-1,literature,b26b245b3aea9698c7386b940674050012dbb0dc79b1015b2251d29870f80512
CA0102,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC007,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PP,diiodomethane,45.7,10.1038/s41598-019-42495-1,literature,6053b2a63997be2d6d84fef8bc1a7043e0b1085efc6b5234d0c6f1b1cd446dbf
CA0103,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC007,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PET,water,85.6,10.1038/s41598-019-42495-1,literature,8bfd103ffccf2cc9bd4fc5b5e80cad5e4fd804903c8a1e826c3507dea4174e92
CA0104,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC007,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PET,diiodomethane,27.8,10.1038/s41598-019-42495-1,literature,a48f6e22f0de9818fbe1d73c1a9bb62f351678844d6903e14abbf1f5d30165da
CA0105,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC007,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Nylon6,water,69.3,10.1038/s41598-019-42495-1,literature,7d3da40327cb5c0db283367967741ecf1054ba7beec4d5fc0269ce927a0d3c77
CA0106,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC007,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Nylon6,diiodomethane,31.6,10.1038/s41598-019-42495-1,literature,96eba801ed84f282a1b9999cbc29005dc9e1420ab23b5d87f5a140806e65c050
CA0107,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC008,unique_or_condition_distinct_keep,literature_reported,A_high,biomaterial,PEGDA hydrogel,water,48.4,10.1038/s41598-023-36956-x,literature,9ef39b7d19b3069defbc4ba7d5f03fdcdd6b1e3c20e21a9536a904081ad50637
CA0108,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC008,unique_or_condition_distinct_keep,literature_reported,A_high,biomaterial,PEGDA hydrogel,water,56.2,10.1038/s41598-023-36956-x,literature,d2cb077fd30ac936999a5e97d432ee2309747eeb43f8d34e8d865a57891a5553
CA0109,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC008,unique_or_condition_distinct_keep,literature_reported,A_high,biomaterial,PEGDA hydrogel,water,44.7,10.1038/s41598-023-36956-x,literature,b8609a017abf36e8e28bd23195fc82d6b77eae9610bb1e801d932e7c524d1895
CA0110,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC008,unique_or_condition_distinct_keep,literature_reported,A_high,biomaterial,PEGDA hydrogel,water,49.9,10.1038/s41598-023-36956-x,literature,9087ca2e19cc6e4054af05822e44854257d1d1e8271b0279bf793be5b57f1b41
CA0111,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC008,unique_or_condition_distinct_keep,literature_reported,A_high,biomaterial,PEGDA hydrogel,water,45.4,10.1038/s41598-023-36956-x,literature,3bd6b302046901d8ab76ad6ab987e64a5fed0042b091d1981a7a53b56cc1b757
CA0112,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC008,unique_or_condition_distinct_keep,literature_reported,A_high,biomaterial,PEGDA hydrogel,water,34.6,10.1038/s41598-023-36956-x,literature,d0729ae670c5e804a8c0bf7004d83c1a6ad13bba2f18c9e78b7b2fcec27b4e35
CA0113,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,retain_condition_distinct_near_duplicate_same_split_marked,assumed_or_estimated,B_medium,oxide,TiO2,water,0,10.1038/s41598-026-40965-x,literature,1460e9350bba3c8d52cc790c3d7ec98cc7f736dc90cd6f2a9e8f440013db4d17
CA0114,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,retain_condition_distinct_near_duplicate_same_split_marked,assumed_or_estimated,B_medium,oxide,TiO2,water,0,10.1038/s41598-026-40965-x,literature,ceb9e285ac5951f5d5e927604a79f94a0583613b92d3c493d73879c024c10ce5
CA0115,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,oxide,Titania-coated glass,water,5,10.1038/s41598-026-40965-x,literature,3e6305ee708b2cebf12724fa407d7ae2b04973c494695eed2b79ee067fcff1cb
CA0116,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,oxide,TiO2,water,5,10.1038/s41598-026-40965-x,literature,33ccea64544bec2eefdedbab6156a98f6b2de5e19e7198f494c3054e695b9f7e
CA0117,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PET,water,23.5,10.1038/s41598-026-40965-x,literature,f60c4afc2d20e7c85b00a3368197d24b60d026d5bc1abfd2f867aea7542df6cf
CA0118,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,oxide,TiO2,water,39.1,10.1038/s41598-026-40965-x,literature,86a9fbe3541ee70f6e99daaf7dd9e1ed0c2a93e8545fdefdc66a3d02cba1f035
CA0119,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PMMA,diiodomethane,43.2,10.1038/s41598-026-40965-x,literature,bd3f74824425d9d731b2bc868931688f75c0baa4d198d9b268132e006d303e3a
CA0120,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PET,water,59,10.1038/s41598-026-40965-x,literature,32d79f7315b11b379c0560f94682a5fe6d2937387b6d364696a3e38064fd22d3
CA0121,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PMMA,formamide,56.7,10.1038/s41598-026-40965-x,literature,94bd93d850ca61781449346cc5685973e3f18db6e76956b45ee7f1202650c4ce
CA0122,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PMMA,ethylene glycol,57,10.1038/s41598-026-40965-x,literature,83562b5d0e09a1e7491a2282ec2e3cfccf689de07adbf705085c8900c431ec6f
CA0123,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PMMA,glycerol,58,10.1038/s41598-026-40965-x,literature,1c6a2462fdac67dc19034f152bc56948248d1d8c924912b95ac9a1ef6ffccad5
CA0124,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,carbon_material,Graphite,water,60,10.1038/s41598-026-40965-x,literature,8292cedcaeba0e331d28e6369657dd7f578c8ec47d08e23be6b671a83c8de8fb
CA0125,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Stainless steel,ethylene glycol,60,10.1038/s41598-026-40965-x,literature,babd5577da0454ed1f01bd24534ecf15ce2cdd1944c1464b8ae656cf070ab81d
CA0126,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PMMA,glycerol,66.8,10.1038/s41598-026-40965-x,literature,e11426654d4700683d18bc0e67ccb263ebaf44e07ecb85fe227d0555619969b2
CA0127,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PMMA,water,67.3,10.1038/s41598-026-40965-x,literature,3be2a339a3998a972690a138da6211611e1dd45927059aa3a780bd58b9b7b443
CA0128,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PET,water,70,10.1038/s41598-026-40965-x,literature,69d90c128308650c73595b9191ccdc694f6c56f218084027fd336657ceaa6029
CA0129,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PMMA,water,72,10.1038/s41598-026-40965-x,literature,7fb0048ae7beb4df9d87a25db1280768db4e008f5054cd703248f93469fde6c0
CA0130,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PMMA,water,72.8,10.1038/s41598-026-40965-x,literature,543695c46b90bcaa3780ef02b73365548c6e53c4bbf6e2b051f5299dbf4a2dfa
CA0131,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Ti,water,75.9,10.1038/s41598-026-40965-x,literature,0c773cfe61f489c4948c66597048bde60180e549638ae9f9524d2382bb0b2d96
CA0132,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,polymer,PC,water,82,10.1038/s41598-026-40965-x,literature,2e3afc15422c740fdeb2efc66b40ab4886e267646a85421d5b70e2396c91c818
