measurement_id,record_id,source_group_id,surface_group_id,legacy_analysis_split,v4_split,applsci_split,allow_training,allow_tuning,allow_evaluation,freeze_status
MEA_E188024EA8D5,REC_60C38E126879,SRC016,SFC_5B987F983A60,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_02B2DC4A397C,REC_4C32E4E75DC5,SRC016,SFC_5B987F983A60,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_6229321E2950,REC_AFA410415495,SRC016,SFC_5B987F983A60,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_56FB2B3C33B5,REC_E058E319F526,SRC018,SFC_21E5A9897F5F,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_F6B64AB682C0,REC_8A955C0EF2FE,SRC018,SFC_21E5A9897F5F,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_F634BFCBB04B,REC_E4BDA13F9788,SRC018,SFC_21E5A9897F5F,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_1D10DBDAD14D,REC_48B421E8D24C,SRC018,SFC_21E5A9897F5F,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_E341DEF08371,REC_37319B88C1DB,SRC018,SFC_750CEF900F32,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_6D62F4715B9F,REC_6BD940406B2D,SRC018,SFC_750CEF900F32,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_609296D47DF1,REC_73115DF43270,SRC018,SFC_750CEF900F32,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_40978EEFA8B2,REC_EDD3C9494299,SRC018,SFC_750CEF900F32,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_E25E179C33CC,REC_11EE1691E57B,SRC018,SFC_7F45928FEC29,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_2982E142A921,REC_E2A79D16652C,SRC018,SFC_7F45928FEC29,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_435D8FA18713,REC_4B3DE70C985D,SRC018,SFC_7F45928FEC29,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_34F596C94FC4,REC_43B022298DD4,SRC018,SFC_7F45928FEC29,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_0887FC3FD803,REC_D07C4BB81E74,SRC018,SFC_989A2292E56A,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_DD1C3EF3C513,REC_F728FF018F7A,SRC018,SFC_989A2292E56A,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_B35409464A78,REC_8E3DB6D53856,SRC018,SFC_989A2292E56A,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_05A05C3E4596,REC_3FFBC36EAC91,SRC018,SFC_989A2292E56A,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_D084E7BE258F,REC_908F2BDD1D1B,SRC018,SFC_3480038F8EFE,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_F99225720EDB,REC_166554F9D700,SRC018,SFC_3480038F8EFE,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_8A1B3BE7D5E5,REC_21908B8DD026,SRC018,SFC_3480038F8EFE,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_43D9A88DC413,REC_C3D75AAACE0D,SRC018,SFC_3480038F8EFE,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_6E656DBCF040,REC_3270E5A7395A,SRC019,SFC_33502EC79F24,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_935E36E504F1,REC_65153F8A6596,SRC019,SFC_21ED5CFE6366,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_9D5BC323263F,REC_4BC5D63C6B07,SRC019,SFC_2CBEAAA7843B,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1AC5A36A0CEE,REC_283E6A0CFA0B,SRC019,SFC_D900D5201DB3,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_188F249305A6,REC_BDDA1E451473,SRC019,SFC_C44A751DCE9E,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_5F09B2CFC105,REC_6E7E31F1CD96,SRC019,SFC_33502EC79F24,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_B0C1018D15F3,REC_28C2E07BF455,SRC019,SFC_21ED5CFE6366,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_3B5A81D4DA3D,REC_228C9B144575,SRC019,SFC_2CBEAAA7843B,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_7B1490122020,REC_56B0D8F3A55A,SRC019,SFC_D900D5201DB3,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_024BF46B1B05,REC_244A912CB4FA,SRC019,SFC_C44A751DCE9E,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_4DA1BDFD4B0C,REC_9B27C1FBEDAB,SRC019,SFC_33502EC79F24,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1A3C94173AB6,REC_FF1F46505FC5,SRC019,SFC_21ED5CFE6366,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_98A7519E8D69,REC_208F4C366795,SRC019,SFC_2CBEAAA7843B,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_0FB8EB7E67B8,REC_51A12CE5D05C,SRC019,SFC_D900D5201DB3,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_933BAAC2B3E6,REC_5E74FDF581E2,SRC019,SFC_C44A751DCE9E,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_5CF84809D015,REC_AE4B20139659,SRC019,SFC_0885B1C8D502,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_CA61A79AD8C3,REC_C59AA9631360,SRC019,SFC_F5DABBA4867E,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_4D3395E9F38C,REC_53EC5CD270FD,SRC019,SFC_56FA8A79F2C6,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_363583AEB442,REC_7F8F719DDBBA,SRC019,SFC_7354A757EA1D,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_C44546AD5C4D,REC_9DD7A9299F87,SRC019,SFC_C688F68936EE,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_B4B2DC18E898,REC_17014257086B,SRC019,SFC_0885B1C8D502,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_8F34D599491B,REC_E5D8C87D7B1F,SRC019,SFC_F5DABBA4867E,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_E43A1EDBE9B6,REC_338E42F686D0,SRC019,SFC_56FA8A79F2C6,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1B8BD6E91A2E,REC_55F269A6CD49,SRC019,SFC_7354A757EA1D,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_6C1120612ADF,REC_49F78FB57736,SRC019,SFC_C688F68936EE,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_17635DD775C6,REC_53075680944E,SRC019,SFC_0885B1C8D502,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1C51B980E400,REC_86ED95D7F405,SRC019,SFC_F5DABBA4867E,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_57FDF92C67C2,REC_C8D2BA164F11,SRC019,SFC_56FA8A79F2C6,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_5DF09EEED9C3,REC_BF15D07218B1,SRC019,SFC_7354A757EA1D,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_E0657E5D67C3,REC_20EEEC3FFA42,SRC019,SFC_C688F68936EE,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_C2BC67E9C378,REC_983F6C4261E7,SRC019,SFC_DE1051C618E6,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_841568C22BA2,REC_EE8F6D5976A6,SRC019,SFC_8CC973346CC4,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_F32CE2C9D94B,REC_5B4B8AD835FD,SRC019,SFC_94A74BED0696,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1A105E77F8B8,REC_B33F662ADEEF,SRC019,SFC_1D05D0C244CE,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D28D7F5EC764,REC_D98BEFEAF526,SRC019,SFC_B43DC569AF44,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_F115B683C814,REC_674D3C6CF9E1,SRC019,SFC_DE1051C618E6,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_4E1FCE393618,REC_5114A4BF98EB,SRC019,SFC_8CC973346CC4,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_6F70BD0227FB,REC_EDA5792A9168,SRC019,SFC_94A74BED0696,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_855A8C82EF26,REC_8BFC7C50DE51,SRC019,SFC_1D05D0C244CE,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_A70996CEF9F7,REC_328AC2427D4F,SRC019,SFC_B43DC569AF44,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_FCD7F9E5494C,REC_47F2A8018FB8,SRC019,SFC_DE1051C618E6,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_97F61B392E72,REC_85ECDED7EF2B,SRC019,SFC_8CC973346CC4,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_9227D89E58CC,REC_41F008FF69D9,SRC019,SFC_94A74BED0696,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_DF38ADE7F29B,REC_12905246C68F,SRC019,SFC_1D05D0C244CE,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_86542109F60D,REC_2F56391852EE,SRC019,SFC_B43DC569AF44,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_A44682026FBE,REC_08F58031B0E2,SRC019,SFC_FDBAA751F265,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_E92A5B2CAE67,REC_93E2A67D5AF3,SRC019,SFC_A3F14E86132F,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_89A10DEBE9A0,REC_897105A86241,SRC019,SFC_CBE685E89A46,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_43A3BDFF16A1,REC_8BEC994F7743,SRC019,SFC_679A3FFF1571,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D2BDB97CDBA5,REC_3EC1E155B474,SRC019,SFC_276A65283C60,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_907470050924,REC_9711629E7427,SRC019,SFC_FDBAA751F265,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_F5CE001F3DFB,REC_C26FF77D6211,SRC019,SFC_A3F14E86132F,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_CF743535E524,REC_363669E41FDC,SRC019,SFC_CBE685E89A46,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_60FA49041735,REC_1E678FE17A76,SRC019,SFC_679A3FFF1571,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_9E0A386747D2,REC_577CCA554554,SRC019,SFC_276A65283C60,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_4DBC988A2EE2,REC_E63AA984C8FE,SRC019,SFC_FDBAA751F265,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_24628BBFC3E4,REC_7B539F45E04A,SRC019,SFC_A3F14E86132F,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D62496BE43DF,REC_8318DC207C42,SRC019,SFC_CBE685E89A46,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_0570C69A0D97,REC_01F820C478F3,SRC019,SFC_679A3FFF1571,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1C28658C2B0B,REC_20D0A13EF3DE,SRC019,SFC_276A65283C60,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_EDD5F2A07C6A,REC_2AA3E197FC57,SRC020,SFC_73D2A29D4F26,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_7D221AA30463,REC_1441423C0269,SRC020,SFC_73D2A29D4F26,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_7C2DEFE0CD5F,REC_9016A28B82ED,SRC020,SFC_73D2A29D4F26,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_B1F363701175,REC_4BF8B6BD91C9,SRC020,SFC_5470E7AABA76,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_61A3016A97E8,REC_560795774093,SRC020,SFC_5470E7AABA76,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_F53F2B1A301D,REC_1610E083E916,SRC020,SFC_5470E7AABA76,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_D47CAB156E91,REC_F831DCBC3FDB,SRC020,SFC_1075187E61D9,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_191644CAA491,REC_4AFD13E99785,SRC020,SFC_1075187E61D9,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_09F56FBCB6CF,REC_F9D13A0D061F,SRC020,SFC_1075187E61D9,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_DB062C88B61E,REC_92188698753A,SRC020,SFC_8B52F1C7FE1D,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_1FEF9F85FAE0,REC_C3479456C127,SRC020,SFC_8B52F1C7FE1D,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_514B9F585C2C,REC_7FF628AA8E7A,SRC020,SFC_8B52F1C7FE1D,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_005A452343B0,REC_EE2935474115,SRC020,SFC_1CA3A2AD0E46,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_1DDB887143F1,REC_F33A0F2EAD18,SRC020,SFC_1CA3A2AD0E46,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_75C4E8A2783C,REC_71553E6DE426,SRC020,SFC_1CA3A2AD0E46,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_8842CBC2F599,REC_B5949A62B44C,SRC020,SFC_BF926E361754,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_CC8ABFD57C73,REC_8039F4993193,SRC020,SFC_BF926E361754,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_51189A0C9E68,REC_814FD53C50A5,SRC020,SFC_BF926E361754,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_9977706AA0C1,REC_9A52BD44CD5B,SRC020,SFC_D397F2986C35,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_54D5496DCA61,REC_20DE772B61F7,SRC020,SFC_D397F2986C35,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_8EDA9CF95D21,REC_535CED309C53,SRC020,SFC_D397F2986C35,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_F66A990A547C,REC_FFEA17C61311,SRC020,SFC_6980F540F8E8,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_FAB92CCEE809,REC_9AB9061D8308,SRC020,SFC_6980F540F8E8,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_5D1DFDA320E1,REC_099AFF99C097,SRC020,SFC_6980F540F8E8,validation,validation,validation,no,yes,no,v4.3_source_audit_locked
MEA_16C0B9011A9E,REC_8A30B5A2E7D0,SRC021,SFC_69D0A064AEAB,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_8671E31672F1,REC_10E7DA273E92,SRC021,SFC_69D0A064AEAB,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1FFE82F33FF1,REC_29A5B446D30B,SRC021,SFC_69D0A064AEAB,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_3D3A2E972E73,REC_F4B914C767B3,SRC021,SFC_69D0A064AEAB,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D3F6F586086F,REC_AA2869E439FE,SRC021,SFC_49F69580DC1F,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_DD53D6DB9E7D,REC_756809574997,SRC021,SFC_49F69580DC1F,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_C4EE1FCEABE7,REC_8C12CD933D01,SRC021,SFC_49F69580DC1F,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_DD106CECD7C0,REC_228382F563EF,SRC021,SFC_49F69580DC1F,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_16379D0BA630,REC_23F3577915EA,SRC021,SFC_B77A1F4FDF6A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_C955CAD6F09F,REC_48C3A46F0173,SRC021,SFC_B77A1F4FDF6A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_926D70B83FFE,REC_D72E46CF6C42,SRC021,SFC_B77A1F4FDF6A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_C88C09E7811A,REC_1E2233F0DBCE,SRC021,SFC_B77A1F4FDF6A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_CA8B879E78A3,REC_3E5A5111B980,SRC021,SFC_952282A2BB2E,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_3FB7D4081A91,REC_DE8684E4080C,SRC021,SFC_952282A2BB2E,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_7A05A223DF99,REC_010907AC3A61,SRC021,SFC_952282A2BB2E,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1F00C5E26194,REC_EBB296830276,SRC021,SFC_952282A2BB2E,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_E979B74C723D,REC_941402D68EE6,SRC021,SFC_EBFB164587A1,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_C9983E004AC5,REC_F6C5B2F282CE,SRC021,SFC_EBFB164587A1,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_7EA0109FFC84,REC_DC6113D080E8,SRC021,SFC_EBFB164587A1,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_62355CB879EE,REC_772585D7515A,SRC021,SFC_EBFB164587A1,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_DD03A0DAE390,REC_DC6F27BBA727,SRC021,SFC_15CCB7C5DFE8,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D6272F307437,REC_08B7EDDF1638,SRC021,SFC_15CCB7C5DFE8,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_BA3A34AD5D04,REC_BD55BFF1D28B,SRC021,SFC_15CCB7C5DFE8,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_7C181C7FC00D,REC_490F5D5234FF,SRC021,SFC_15CCB7C5DFE8,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_C0343AD62F63,REC_61E3832BED1D,SRC021,SFC_5F6F6DCB2B01,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_C85C84F008FD,REC_5F24E4AE6351,SRC021,SFC_5F6F6DCB2B01,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_DBAF6B6FEC1D,REC_2D2EFE3971DA,SRC021,SFC_5F6F6DCB2B01,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_7DAEBF8E93C2,REC_1406ECDCFEBC,SRC021,SFC_5F6F6DCB2B01,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_6CA32286B3DA,REC_BF017243719A,SRC021,SFC_D37916923909,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_A6E3B7BEB8BF,REC_CF6582F4BC39,SRC021,SFC_D37916923909,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_2E8912ACAADE,REC_6334806729BF,SRC021,SFC_D37916923909,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_B9E64737B541,REC_90A29B330C03,SRC021,SFC_D37916923909,train,train,train,yes,yes,no,v4.3_source_audit_locked
