measurement_id,surface_group_id,source_group_id,liquid_id,contact_angle_deg,contact_angle_type,measurement_method,temperature_K,humidity_percent,pressure_atm,droplet_volume_uL,replicates_n,contact_angle_std_deg,contact_angle_min_deg,contact_angle_max_deg,quality_grade,conflict_flag,solid_total_surface_energy_mJ_m2,solid_dispersion_mJ_m2,solid_polar_mJ_m2,solid_surface_energy_source,solid_surface_energy_source_type,data_extraction_note,record_id,sfe_source_type,new_external_source_flag,target_eligible
CA0566,SFC_21ABD9D32070,SDX008,LIQ_0F4168490E,24.6,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,66.88,17.44,49.45,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 4 direct values; PLA adsorption layers and substrate controls measured with water, formamide, and diiodomethane",CA0566,inferred_from_contact_angles,no,yes
CA0567,SFC_21ABD9D32070,SDX008,LIQ_1BD1B94C09,13.7,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,66.88,17.44,49.45,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 4 direct values; PLA adsorption layers and substrate controls measured with water, formamide, and diiodomethane",CA0567,inferred_from_contact_angles,no,yes
CA0568,SFC_21ABD9D32070,SDX008,LIQ_6656B41AB7,56.3,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,66.88,17.44,49.45,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 4 direct values; PLA adsorption layers and substrate controls measured with water, formamide, and diiodomethane",CA0568,inferred_from_contact_angles,no,yes
CA0569,SFC_086288EDF921,SDX008,LIQ_0F4168490E,78.5,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,38.52,32.28,6.24,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 4 direct values; PLA adsorption layers and substrate controls measured with water, formamide, and diiodomethane",CA0569,inferred_from_contact_angles,no,yes
CA0570,SFC_086288EDF921,SDX008,LIQ_1BD1B94C09,49.5,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,38.52,32.28,6.24,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 4 direct values; PLA adsorption layers and substrate controls measured with water, formamide, and diiodomethane",CA0570,inferred_from_contact_angles,no,yes
CA0571,SFC_086288EDF921,SDX008,LIQ_6656B41AB7,47.6,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,38.52,32.28,6.24,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 4 direct values; PLA adsorption layers and substrate controls measured with water, formamide, and diiodomethane",CA0571,inferred_from_contact_angles,no,yes
CA0572,SFC_1B7A5069B364,SDX008,LIQ_0F4168490E,73.7,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,32.53,20.55,11.97,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 4 direct values; PLA adsorption layers and substrate controls measured with water, formamide, and diiodomethane",CA0572,inferred_from_contact_angles,no,yes
CA0573,SFC_1B7A5069B364,SDX008,LIQ_1BD1B94C09,63.6,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,32.53,20.55,11.97,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 4 direct values; PLA adsorption layers and substrate controls measured with water, formamide, and diiodomethane",CA0573,inferred_from_contact_angles,no,yes
CA0574,SFC_1B7A5069B364,SDX008,LIQ_6656B41AB7,61.1,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,32.53,20.55,11.97,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 4 direct values; PLA adsorption layers and substrate controls measured with water, formamide, and diiodomethane",CA0574,inferred_from_contact_angles,no,yes
CA0575,SFC_775871D74DA8,SDX003,LIQ_0F4168490E,36.2,static,capillary_intrusion,298.15,,1.0,,,,,,A_high,none,54.74,23.36,31.37,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table II direct values; microcrystalline cellulose powder columns measured with water, ethylene glycol, and diiodomethane",CA0575,inferred_from_contact_angles,no,yes
CA0576,SFC_775871D74DA8,SDX003,LIQ_53310FAFB3,32.3,static,capillary_intrusion,298.15,,1.0,,,,,,A_high,none,54.74,23.36,31.37,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table II direct values; microcrystalline cellulose powder columns measured with water, ethylene glycol, and diiodomethane",CA0576,inferred_from_contact_angles,no,yes
CA0577,SFC_775871D74DA8,SDX003,LIQ_6656B41AB7,40.3,static,capillary_intrusion,298.15,,1.0,,,,,,A_high,none,54.74,23.36,31.37,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table II direct values; microcrystalline cellulose powder columns measured with water, ethylene glycol, and diiodomethane",CA0577,inferred_from_contact_angles,no,yes
CA0578,SFC_C6A0892F143E,SDX003,LIQ_0F4168490E,30.0,static,capillary_intrusion,298.15,,1.0,,,,,,A_high,none,58.29,25.62,32.67,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table II direct values; microcrystalline cellulose powder columns measured with water, ethylene glycol, and diiodomethane",CA0578,inferred_from_contact_angles,no,yes
CA0579,SFC_C6A0892F143E,SDX003,LIQ_53310FAFB3,26.4,static,capillary_intrusion,298.15,,1.0,,,,,,A_high,none,58.29,25.62,32.67,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table II direct values; microcrystalline cellulose powder columns measured with water, ethylene glycol, and diiodomethane",CA0579,inferred_from_contact_angles,no,yes
CA0580,SFC_C6A0892F143E,SDX003,LIQ_6656B41AB7,32.8,static,capillary_intrusion,298.15,,1.0,,,,,,A_high,none,58.29,25.62,32.67,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table II direct values; microcrystalline cellulose powder columns measured with water, ethylene glycol, and diiodomethane",CA0580,inferred_from_contact_angles,no,yes
CA0581,SFC_740023729038,SDX002,LIQ_0F4168490E,58.3,static,sessile_drop,298.15,,1.0,,,1.4,,,A_high,none,46.65,27.22,19.43,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 2 direct values; microbial lawns measured with water, formamide, and diiodomethane",CA0581,inferred_from_contact_angles,no,yes
CA0582,SFC_740023729038,SDX002,LIQ_1BD1B94C09,36.1,static,sessile_drop,298.15,,1.0,,,2.7,,,A_high,none,46.65,27.22,19.43,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 2 direct values; microbial lawns measured with water, formamide, and diiodomethane",CA0582,inferred_from_contact_angles,no,yes
CA0583,SFC_740023729038,SDX002,LIQ_6656B41AB7,47.2,static,sessile_drop,298.15,,1.0,,,5.8,,,A_high,none,46.65,27.22,19.43,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 2 direct values; microbial lawns measured with water, formamide, and diiodomethane",CA0583,inferred_from_contact_angles,no,yes
CA0584,SFC_0DD31A36BF54,SDX002,LIQ_0F4168490E,83.8,static,sessile_drop,298.15,,1.0,,,6.0,,,A_high,none,36.82,33.34,3.47,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 2 direct values; microbial lawns measured with water, formamide, and diiodomethane",CA0584,inferred_from_contact_angles,no,yes
CA0585,SFC_0DD31A36BF54,SDX002,LIQ_1BD1B94C09,58.7,static,sessile_drop,298.15,,1.0,,,6.4,,,A_high,none,36.82,33.34,3.47,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 2 direct values; microbial lawns measured with water, formamide, and diiodomethane",CA0585,inferred_from_contact_angles,no,yes
CA0586,SFC_0DD31A36BF54,SDX002,LIQ_6656B41AB7,45.8,static,sessile_drop,298.15,,1.0,,,6.5,,,A_high,none,36.82,33.34,3.47,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 2 direct values; microbial lawns measured with water, formamide, and diiodomethane",CA0586,inferred_from_contact_angles,no,yes
CA0587,SFC_B0B8AD6AD8FD,SDX010,LIQ_0F4168490E,79.9,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,35.73,29.7,6.03,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0587,inferred_from_contact_angles,no,yes
CA0588,SFC_B0B8AD6AD8FD,SDX010,LIQ_6656B41AB7,47.3,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,35.73,29.7,6.03,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0588,inferred_from_contact_angles,no,yes
CA0589,SFC_B0B8AD6AD8FD,SDX010,LIQ_B6950B5CB8,0.0,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,35.73,29.7,6.03,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0589,inferred_from_contact_angles,no,yes
CA0590,SFC_E7FC3D2DD101,SDX010,LIQ_0F4168490E,97.5,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,30.37,29.48,0.89,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0590,inferred_from_contact_angles,no,yes
CA0591,SFC_E7FC3D2DD101,SDX010,LIQ_6656B41AB7,51.3,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,30.37,29.48,0.89,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0591,inferred_from_contact_angles,no,yes
CA0592,SFC_E7FC3D2DD101,SDX010,LIQ_B6950B5CB8,25.6,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,30.37,29.48,0.89,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0592,inferred_from_contact_angles,no,yes
CA0593,SFC_F8664D03003D,SDX010,LIQ_0F4168490E,78.7,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,38.88,33.1,5.78,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0593,inferred_from_contact_angles,no,yes
CA0594,SFC_F8664D03003D,SDX010,LIQ_6656B41AB7,35.6,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,38.88,33.1,5.78,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0594,inferred_from_contact_angles,no,yes
CA0595,SFC_F8664D03003D,SDX010,LIQ_B6950B5CB8,0.0,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,38.88,33.1,5.78,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0595,inferred_from_contact_angles,no,yes
CA0596,SFC_57C35DC0B570,SDX010,LIQ_0F4168490E,96.8,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,26.43,24.8,1.63,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0596,inferred_from_contact_angles,no,yes
CA0597,SFC_57C35DC0B570,SDX010,LIQ_6656B41AB7,60.4,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,26.43,24.8,1.63,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0597,inferred_from_contact_angles,no,yes
CA0598,SFC_57C35DC0B570,SDX010,LIQ_B6950B5CB8,37.9,static,sessile_drop,298.15,,1.0,,,,,,A_high,none,26.43,24.8,1.63,apparent OWRK features recalculated from same-source multi-liquid contact angles for v3.4 source-disjoint external; not an independent surface-energy measurement,inferred_from_contact_angles,"Table 1 direct values; electrodeposited polyindole films measured with water, diiodomethane, sunflower oil, and hexadecane",CA0598,inferred_from_contact_angles,no,yes
